image_id,image_path,xml_path,width,height,boxes,RBC,WBC,Platelets,total_cells
BloodImage_00010,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00010.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00010.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 23.0, ""ymin"": 229.0, ""xmax"": 204.0, ""ymax"": 421.0}, {""class"": ""WBC"", ""xmin"": 239.0, ""ymin"": 253.0, ""xmax"": 510.0, ""ymax"": 470.0}, {""class"": ""RBC"", ""xmin"": 167.0, ""ymin"": 212.0, ""xmax"": 269.0, ""ymax"": 331.0}, {""class"": ""RBC"", ""xmin"": 69.0, ""ymin"": 138.0, ""xmax"": 170.0, ""ymax"": 243.0}, {""class"": ""RBC"", ""xmin"": 43.0, ""ymin"": 84.0, ""xmax"": 126.0, ""ymax"": 171.0}, {""class"": ""RBC"", ""xmin"": 275.0, ""ymin"": 166.0, ""xmax"": 358.0, ""ymax"": 253.0}, {""class"": ""RBC"", ""xmin"": 311.0, ""ymin"": 179.0, ""xmax"": 394.0, ""ymax"": 266.0}, {""class"": ""RBC"", ""xmin"": 267.0, ""ymin"": 69.0, ""xmax"": 350.0, ""ymax"": 156.0}, {""class"": ""RBC"", ""xmin"": 307.0, ""ymin"": 75.0, ""xmax"": 390.0, ""ymax"": 162.0}, {""class"": ""RBC"", ""xmin"": 339.0, ""ymin"": 80.0, ""xmax"": 422.0, ""ymax"": 167.0}, {""class"": ""RBC"", ""xmin"": 456.0, ""ymin"": 1.0, ""xmax"": 550.0, ""ymax"": 68.0}, {""class"": ""RBC"", ""xmin"": 314.0, ""ymin"": 1.0, ""xmax"": 429.0, ""ymax"": 69.0}, {""class"": ""RBC"", ""xmin"": 200.0, ""ymin"": 1.0, ""xmax"": 310.0, ""ymax"": 43.0}, {""class"": ""RBC"", ""xmin"": 16.0, ""ymin"": 1.0, ""xmax"": 100.0, ""ymax"": 79.0}, {""class"": ""RBC"", ""xmin"": 406.0, ""ymin"": 80.0, ""xmax"": 538.0, ""ymax"": 185.0}, {""class"": ""RBC"", ""xmin"": 560.0, ""ymin"": 236.0, ""xmax"": 640.0, ""ymax"": 345.0}, {""class"": ""RBC"", ""xmin"": 571.0, ""ymin"": 174.0, ""xmax"": 640.0, ""ymax"": 260.0}, {""class"": ""RBC"", ""xmin"": 566.0, ""ymin"": 76.0, ""xmax"": 640.0, ""ymax"": 160.0}]",16,2,0,18
BloodImage_00011,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00011.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00011.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 109.0, ""ymin"": 119.0, ""xmax"": 304.0, ""ymax"": 332.0}, {""class"": ""RBC"", ""xmin"": 364.0, ""ymin"": 201.0, ""xmax"": 453.0, ""ymax"": 279.0}, {""class"": ""RBC"", ""xmin"": 416.0, ""ymin"": 167.0, ""xmax"": 505.0, ""ymax"": 245.0}, {""class"": ""RBC"", ""xmin"": 459.0, ""ymin"": 111.0, ""xmax"": 548.0, ""ymax"": 189.0}, {""class"": ""RBC"", ""xmin"": 462.0, ""ymin"": 142.0, ""xmax"": 551.0, ""ymax"": 240.0}, {""class"": ""RBC"", ""xmin"": 505.0, ""ymin"": 163.0, ""xmax"": 576.0, ""ymax"": 240.0}, {""class"": ""RBC"", ""xmin"": 476.0, ""ymin"": 235.0, ""xmax"": 583.0, ""ymax"": 332.0}, {""class"": ""RBC"", ""xmin"": 14.0, ""ymin"": 296.0, ""xmax"": 117.0, ""ymax"": 409.0}, {""class"": ""RBC"", ""xmin"": 220.0, ""ymin"": 8.0, ""xmax"": 313.0, ""ymax"": 112.0}, {""class"": ""RBC"", ""xmin"": 342.0, ""ymin"": 48.0, ""xmax"": 435.0, ""ymax"": 152.0}, {""class"": ""RBC"", ""xmin"": 317.0, ""ymin"": 74.0, ""xmax"": 434.0, ""ymax"": 180.0}, {""class"": ""RBC"", ""xmin"": 258.0, ""ymin"": 79.0, ""xmax"": 352.0, ""ymax"": 171.0}, {""class"": ""RBC"", ""xmin"": 404.0, ""ymin"": 291.0, ""xmax"": 498.0, ""ymax"": 394.0}, {""class"": ""RBC"", ""xmin"": 199.0, ""ymin"": 337.0, ""xmax"": 293.0, ""ymax"": 440.0}, {""class"": ""RBC"", ""xmin"": 85.0, ""ymin"": 372.0, ""xmax"": 211.0, ""ymax"": 477.0}, {""class"": ""RBC"", ""xmin"": 104.0, ""ymin"": 1.0, ""xmax"": 212.0, ""ymax"": 117.0}, {""class"": ""Platelets"", ""xmin"": 85.0, ""ymin"": 153.0, ""xmax"": 122.0, ""ymax"": 196.0}, {""class"": ""RBC"", ""xmin"": 262.0, ""ymin"": 419.0, ""xmax"": 354.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 77.0, ""xmax"": 94.0, ""ymax"": 180.0}]",17,1,1,19
BloodImage_00012,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00012.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00012.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 2.0, ""ymin"": 187.0, ""xmax"": 228.0, ""ymax"": 359.0}, {""class"": ""RBC"", ""xmin"": 349.0, ""ymin"": 146.0, ""xmax"": 475.0, ""ymax"": 240.0}, {""class"": ""RBC"", ""xmin"": 377.0, ""ymin"": 210.0, ""xmax"": 483.0, ""ymax"": 314.0}, {""class"": ""RBC"", ""xmin"": 401.0, ""ymin"": 299.0, ""xmax"": 507.0, ""ymax"": 403.0}, {""class"": ""RBC"", ""xmin"": 296.0, ""ymin"": 281.0, ""xmax"": 386.0, ""ymax"": 387.0}, {""class"": ""RBC"", ""xmin"": 251.0, ""ymin"": 311.0, ""xmax"": 344.0, ""ymax"": 439.0}, {""class"": ""RBC"", ""xmin"": 168.0, ""ymin"": 304.0, ""xmax"": 264.0, ""ymax"": 402.0}, {""class"": ""RBC"", ""xmin"": 14.0, ""ymin"": 335.0, ""xmax"": 125.0, ""ymax"": 434.0}, {""class"": ""RBC"", ""xmin"": 126.0, ""ymin"": 393.0, ""xmax"": 251.0, ""ymax"": 479.0}, {""class"": ""RBC"", ""xmin"": 329.0, ""ymin"": 376.0, ""xmax"": 412.0, ""ymax"": 477.0}, {""class"": ""RBC"", ""xmin"": 519.0, ""ymin"": 356.0, ""xmax"": 622.0, ""ymax"": 455.0}, {""class"": ""RBC"", ""xmin"": 476.0, ""ymin"": 257.0, ""xmax"": 579.0, ""ymax"": 356.0}, {""class"": ""RBC"", ""xmin"": 489.0, ""ymin"": 193.0, ""xmax"": 592.0, ""ymax"": 292.0}, {""class"": ""RBC"", ""xmin"": 564.0, ""ymin"": 232.0, ""xmax"": 640.0, ""ymax"": 328.0}, {""class"": ""Platelets"", ""xmin"": 417.0, ""ymin"": 403.0, ""xmax"": 463.0, ""ymax"": 440.0}, {""class"": ""Platelets"", ""xmin"": 351.0, ""ymin"": 44.0, ""xmax"": 397.0, ""ymax"": 81.0}, {""class"": ""RBC"", ""xmin"": 220.0, ""ymin"": 20.0, ""xmax"": 303.0, ""ymax"": 107.0}, {""class"": ""RBC"", ""xmin"": 495.0, ""ymin"": 82.0, ""xmax"": 605.0, ""ymax"": 204.0}, {""class"": ""RBC"", ""xmin"": 299.0, ""ymin"": 431.0, ""xmax"": 381.0, ""ymax"": 480.0}]",16,1,2,19
BloodImage_00013,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00013.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00013.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 31.0, ""ymin"": 208.0, ""xmax"": 238.0, ""ymax"": 406.0}, {""class"": ""RBC"", ""xmin"": 255.0, ""ymin"": 283.0, ""xmax"": 371.0, ""ymax"": 392.0}, {""class"": ""RBC"", ""xmin"": 405.0, ""ymin"": 288.0, ""xmax"": 517.0, ""ymax"": 420.0}, {""class"": ""RBC"", ""xmin"": 369.0, ""ymin"": 77.0, ""xmax"": 486.0, ""ymax"": 223.0}, {""class"": ""RBC"", ""xmin"": 90.0, ""ymin"": 98.0, ""xmax"": 200.0, ""ymax"": 189.0}, {""class"": ""RBC"", ""xmin"": 203.0, ""ymin"": 365.0, ""xmax"": 313.0, ""ymax"": 456.0}, {""class"": ""RBC"", ""xmin"": 318.0, ""ymin"": 396.0, ""xmax"": 427.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 574.0, ""ymin"": 160.0, ""xmax"": 639.0, ""ymax"": 281.0}, {""class"": ""RBC"", ""xmin"": 466.0, ""ymin"": 57.0, ""xmax"": 564.0, ""ymax"": 174.0}, {""class"": ""RBC"", ""xmin"": 547.0, ""ymin"": 48.0, ""xmax"": 638.0, ""ymax"": 144.0}, {""class"": ""RBC"", ""xmin"": 500.0, ""ymin"": 214.0, ""xmax"": 599.0, ""ymax"": 325.0}, {""class"": ""RBC"", ""xmin"": 184.0, ""ymin"": 12.0, ""xmax"": 299.0, ""ymax"": 118.0}, {""class"": ""RBC"", ""xmin"": 105.0, ""ymin"": 34.0, ""xmax"": 220.0, ""ymax"": 140.0}, {""class"": ""RBC"", ""xmin"": 455.0, ""ymin"": 404.0, ""xmax"": 555.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 324.0, ""ymin"": 402.0, ""xmax"": 424.0, ""ymax"": 478.0}]",14,1,0,15
BloodImage_00014,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00014.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00014.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 236.0, ""ymin"": 211.0, ""xmax"": 379.0, ""ymax"": 353.0}, {""class"": ""RBC"", ""xmin"": 158.0, ""ymin"": 140.0, ""xmax"": 258.0, ""ymax"": 234.0}, {""class"": ""RBC"", ""xmin"": 78.0, ""ymin"": 334.0, ""xmax"": 197.0, ""ymax"": 435.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 137.0, ""xmax"": 72.0, ""ymax"": 242.0}, {""class"": ""RBC"", ""xmin"": 33.0, ""ymin"": 89.0, ""xmax"": 152.0, ""ymax"": 189.0}, {""class"": ""RBC"", ""xmin"": 53.0, ""ymin"": 15.0, ""xmax"": 172.0, ""ymax"": 115.0}, {""class"": ""RBC"", ""xmin"": 336.0, ""ymin"": 1.0, ""xmax"": 406.0, ""ymax"": 93.0}, {""class"": ""RBC"", ""xmin"": 297.0, ""ymin"": 78.0, ""xmax"": 422.0, ""ymax"": 173.0}, {""class"": ""RBC"", ""xmin"": 224.0, ""ymin"": 76.0, ""xmax"": 352.0, ""ymax"": 191.0}, {""class"": ""RBC"", ""xmin"": 215.0, ""ymin"": 380.0, ""xmax"": 334.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 356.0, ""ymin"": 303.0, ""xmax"": 447.0, ""ymax"": 393.0}, {""class"": ""RBC"", ""xmin"": 393.0, ""ymin"": 215.0, ""xmax"": 484.0, ""ymax"": 305.0}, {""class"": ""RBC"", ""xmin"": 448.0, ""ymin"": 406.0, ""xmax"": 545.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 431.0, ""ymin"": 1.0, ""xmax"": 554.0, ""ymax"": 102.0}, {""class"": ""Platelets"", ""xmin"": 362.0, ""ymin"": 389.0, ""xmax"": 405.0, ""ymax"": 428.0}, {""class"": ""Platelets"", ""xmin"": 233.0, ""ymin"": 340.0, ""xmax"": 276.0, ""ymax"": 379.0}, {""class"": ""RBC"", ""xmin"": 542.0, ""ymin"": 289.0, ""xmax"": 630.0, ""ymax"": 399.0}, {""class"": ""RBC"", ""xmin"": 579.0, ""ymin"": 131.0, ""xmax"": 640.0, ""ymax"": 236.0}, {""class"": ""RBC"", ""xmin"": 525.0, ""ymin"": 70.0, ""xmax"": 618.0, ""ymax"": 176.0}]",16,1,2,19
BloodImage_00015,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00015.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00015.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 145.0, ""ymin"": 4.0, ""xmax"": 361.0, ""ymax"": 240.0}, {""class"": ""RBC"", ""xmin"": 353.0, ""ymin"": 135.0, ""xmax"": 428.0, ""ymax"": 232.0}, {""class"": ""RBC"", ""xmin"": 354.0, ""ymin"": 12.0, ""xmax"": 448.0, ""ymax"": 128.0}, {""class"": ""RBC"", ""xmin"": 440.0, ""ymin"": 78.0, ""xmax"": 540.0, ""ymax"": 160.0}, {""class"": ""RBC"", ""xmin"": 537.0, ""ymin"": 47.0, ""xmax"": 638.0, ""ymax"": 144.0}, {""class"": ""RBC"", ""xmin"": 435.0, ""ymin"": 1.0, ""xmax"": 538.0, ""ymax"": 75.0}, {""class"": ""RBC"", ""xmin"": 411.0, ""ymin"": 359.0, ""xmax"": 522.0, ""ymax"": 459.0}, {""class"": ""RBC"", ""xmin"": 266.0, ""ymin"": 409.0, ""xmax"": 374.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 396.0, ""xmax"": 134.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 272.0, ""xmax"": 102.0, ""ymax"": 379.0}, {""class"": ""RBC"", ""xmin"": 62.0, ""ymin"": 62.0, ""xmax"": 165.0, ""ymax"": 169.0}, {""class"": ""RBC"", ""xmin"": 248.0, ""ymin"": 201.0, ""xmax"": 351.0, ""ymax"": 308.0}, {""class"": ""RBC"", ""xmin"": 91.0, ""ymin"": 300.0, ""xmax"": 204.0, ""ymax"": 391.0}, {""class"": ""RBC"", ""xmin"": 564.0, ""ymin"": 140.0, ""xmax"": 640.0, ""ymax"": 240.0}, {""class"": ""Platelets"", ""xmin"": 291.0, ""ymin"": 373.0, ""xmax"": 337.0, ""ymax"": 410.0}, {""class"": ""RBC"", ""xmin"": 373.0, ""ymin"": 202.0, ""xmax"": 484.0, ""ymax"": 302.0}]",14,1,1,16
BloodImage_00016,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00016.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00016.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 151.0, ""ymin"": 118.0, ""xmax"": 329.0, ""ymax"": 279.0}, {""class"": ""RBC"", ""xmin"": 121.0, ""ymin"": 323.0, ""xmax"": 242.0, ""ymax"": 440.0}, {""class"": ""RBC"", ""xmin"": 324.0, ""ymin"": 115.0, ""xmax"": 418.0, ""ymax"": 236.0}, {""class"": ""RBC"", ""xmin"": 450.0, ""ymin"": 329.0, ""xmax"": 542.0, ""ymax"": 442.0}, {""class"": ""RBC"", ""xmin"": 427.0, ""ymin"": 364.0, ""xmax"": 519.0, ""ymax"": 477.0}, {""class"": ""RBC"", ""xmin"": 230.0, ""ymin"": 333.0, ""xmax"": 346.0, ""ymax"": 449.0}, {""class"": ""RBC"", ""xmin"": 448.0, ""ymin"": 91.0, ""xmax"": 549.0, ""ymax"": 168.0}, {""class"": ""RBC"", ""xmin"": 570.0, ""ymin"": 290.0, ""xmax"": 640.0, ""ymax"": 403.0}, {""class"": ""RBC"", ""xmin"": 523.0, ""ymin"": 69.0, ""xmax"": 637.0, ""ymax"": 174.0}, {""class"": ""RBC"", ""xmin"": 334.0, ""ymin"": 219.0, ""xmax"": 451.0, ""ymax"": 337.0}, {""class"": ""RBC"", ""xmin"": 449.0, ""ymin"": 227.0, ""xmax"": 566.0, ""ymax"": 345.0}, {""class"": ""RBC"", ""xmin"": 66.0, ""ymin"": 155.0, ""xmax"": 160.0, ""ymax"": 276.0}, {""class"": ""Platelets"", ""xmin"": 97.0, ""ymin"": 327.0, ""xmax"": 129.0, ""ymax"": 365.0}]",11,1,1,13
BloodImage_00017,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00017.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00017.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 128.0, ""ymin"": 215.0, ""xmax"": 336.0, ""ymax"": 391.0}, {""class"": ""RBC"", ""xmin"": 406.0, ""ymin"": 176.0, ""xmax"": 514.0, ""ymax"": 272.0}, {""class"": ""RBC"", ""xmin"": 400.0, ""ymin"": 73.0, ""xmax"": 510.0, ""ymax"": 181.0}, {""class"": ""RBC"", ""xmin"": 215.0, ""ymin"": 87.0, ""xmax"": 299.0, ""ymax"": 187.0}, {""class"": ""RBC"", ""xmin"": 435.0, ""ymin"": 302.0, ""xmax"": 547.0, ""ymax"": 400.0}, {""class"": ""RBC"", ""xmin"": 424.0, ""ymin"": 354.0, ""xmax"": 536.0, ""ymax"": 452.0}, {""class"": ""RBC"", ""xmin"": 131.0, ""ymin"": 382.0, ""xmax"": 235.0, ""ymax"": 470.0}, {""class"": ""RBC"", ""xmin"": 481.0, ""ymin"": 164.0, ""xmax"": 585.0, ""ymax"": 252.0}, {""class"": ""RBC"", ""xmin"": 5.0, ""ymin"": 335.0, ""xmax"": 102.0, ""ymax"": 434.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 101.0, ""xmax"": 53.0, ""ymax"": 205.0}, {""class"": ""RBC"", ""xmin"": 221.0, ""ymin"": 390.0, ""xmax"": 340.0, ""ymax"": 464.0}, {""class"": ""RBC"", ""xmin"": 156.0, ""ymin"": 1.0, ""xmax"": 260.0, ""ymax"": 84.0}, {""class"": ""RBC"", ""xmin"": 279.0, ""ymin"": 37.0, ""xmax"": 381.0, ""ymax"": 145.0}, {""class"": ""RBC"", ""xmin"": 528.0, ""ymin"": 1.0, ""xmax"": 621.0, ""ymax"": 87.0}, {""class"": ""RBC"", ""xmin"": 488.0, ""ymin"": 11.0, ""xmax"": 581.0, ""ymax"": 98.0}, {""class"": ""RBC"", ""xmin"": 4.0, ""ymin"": 245.0, ""xmax"": 106.0, ""ymax"": 353.0}, {""class"": ""RBC"", ""xmin"": 322.0, ""ymin"": 335.0, ""xmax"": 424.0, ""ymax"": 443.0}, {""class"": ""Platelets"", ""xmin"": 382.0, ""ymin"": 47.0, ""xmax"": 419.0, ""ymax"": 79.0}]",16,1,1,18
BloodImage_00018,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00018.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00018.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 302.0, ""ymin"": 1.0, ""xmax"": 481.0, ""ymax"": 166.0}, {""class"": ""RBC"", ""xmin"": 167.0, ""ymin"": 100.0, ""xmax"": 307.0, ""ymax"": 197.0}, {""class"": ""RBC"", ""xmin"": 210.0, ""ymin"": 1.0, ""xmax"": 319.0, ""ymax"": 64.0}, {""class"": ""RBC"", ""xmin"": 561.0, ""ymin"": 74.0, ""xmax"": 639.0, ""ymax"": 183.0}, {""class"": ""RBC"", ""xmin"": 130.0, ""ymin"": 26.0, ""xmax"": 230.0, ""ymax"": 125.0}, {""class"": ""RBC"", ""xmin"": 74.0, ""ymin"": 189.0, ""xmax"": 164.0, ""ymax"": 277.0}, {""class"": ""RBC"", ""xmin"": 304.0, ""ymin"": 162.0, ""xmax"": 394.0, ""ymax"": 250.0}, {""class"": ""RBC"", ""xmin"": 363.0, ""ymin"": 163.0, ""xmax"": 453.0, ""ymax"": 251.0}, {""class"": ""RBC"", ""xmin"": 410.0, ""ymin"": 152.0, ""xmax"": 500.0, ""ymax"": 240.0}, {""class"": ""RBC"", ""xmin"": 430.0, ""ymin"": 131.0, ""xmax"": 520.0, ""ymax"": 219.0}, {""class"": ""RBC"", ""xmin"": 483.0, ""ymin"": 109.0, ""xmax"": 573.0, ""ymax"": 197.0}, {""class"": ""RBC"", ""xmin"": 541.0, ""ymin"": 276.0, ""xmax"": 631.0, ""ymax"": 364.0}, {""class"": ""RBC"", ""xmin"": 572.0, ""ymin"": 181.0, ""xmax"": 640.0, ""ymax"": 287.0}, {""class"": ""RBC"", ""xmin"": 286.0, ""ymin"": 424.0, ""xmax"": 375.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 308.0, ""ymin"": 240.0, ""xmax"": 421.0, ""ymax"": 325.0}, {""class"": ""RBC"", ""xmin"": 189.0, ""ymin"": 345.0, ""xmax"": 278.0, ""ymax"": 423.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 213.0, ""xmax"": 89.0, ""ymax"": 340.0}, {""class"": ""RBC"", ""xmin"": 67.0, ""ymin"": 324.0, ""xmax"": 182.0, ""ymax"": 447.0}, {""class"": ""RBC"", ""xmin"": 17.0, ""ymin"": 45.0, ""xmax"": 131.0, ""ymax"": 168.0}, {""class"": ""RBC"", ""xmin"": 21.0, ""ymin"": 1.0, ""xmax"": 114.0, ""ymax"": 86.0}, {""class"": ""RBC"", ""xmin"": 243.0, ""ymin"": 189.0, ""xmax"": 333.0, ""ymax"": 277.0}, {""class"": ""RBC"", ""xmin"": 241.0, ""ymin"": 259.0, ""xmax"": 331.0, ""ymax"": 347.0}]",21,1,0,22
BloodImage_00019,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/JPEGImages/BloodImage_00019.jpg,/Users/lunis/PycharmProjects/machine_learning/practice/neural_networks/bccd/data/raw/BCCD_Dataset-master/BCCD/Annotations/BloodImage_00019.xml,640,480,"[{""class"": ""WBC"", ""xmin"": 107.0, ""ymin"": 97.0, ""xmax"": 295.0, ""ymax"": 267.0}, {""class"": ""RBC"", ""xmin"": 41.0, ""ymin"": 158.0, ""xmax"": 126.0, ""ymax"": 280.0}, {""class"": ""RBC"", ""xmin"": 410.0, ""ymin"": 315.0, ""xmax"": 513.0, ""ymax"": 430.0}, {""class"": ""RBC"", ""xmin"": 524.0, ""ymin"": 332.0, ""xmax"": 627.0, ""ymax"": 447.0}, {""class"": ""RBC"", ""xmin"": 461.0, ""ymin"": 348.0, ""xmax"": 564.0, ""ymax"": 463.0}, {""class"": ""RBC"", ""xmin"": 227.0, ""ymin"": 398.0, ""xmax"": 343.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 133.0, ""ymin"": 398.0, ""xmax"": 249.0, ""ymax"": 480.0}, {""class"": ""RBC"", ""xmin"": 125.0, ""ymin"": 366.0, ""xmax"": 241.0, ""ymax"": 448.0}, {""class"": ""RBC"", ""xmin"": 373.0, ""ymin"": 150.0, ""xmax"": 476.0, ""ymax"": 243.0}, {""class"": ""RBC"", ""xmin"": 492.0, ""ymin"": 196.0, ""xmax"": 595.0, ""ymax"": 289.0}, {""class"": ""RBC"", ""xmin"": 297.0, ""ymin"": 201.0, ""xmax"": 428.0, ""ymax"": 315.0}, {""class"": ""RBC"", ""xmin"": 532.0, ""ymin"": 48.0, ""xmax"": 615.0, ""ymax"": 142.0}, {""class"": ""RBC"", ""xmin"": 1.0, ""ymin"": 122.0, ""xmax"": 56.0, ""ymax"": 255.0}, {""class"": ""RBC"", ""xmin"": 88.0, ""ymin"": 1.0, ""xmax"": 237.0, ""ymax"": 93.0}, {""class"": ""RBC"", ""xmin"": 231.0, ""ymin"": 251.0, ""xmax"": 317.0, ""ymax"": 336.0}, {""class"": ""RBC"", ""xmin"": 164.0, ""ymin"": 284.0, ""xmax"": 270.0, ""ymax"": 376.0}, {""class"": ""RBC"", ""xmin"": 320.0, ""ymin"": 133.0, ""xmax"": 423.0, ""ymax"": 226.0}]",16,1,0,17
